id,name,album,album_id,duration,release_date,release_date_precision,popularity,external_ids,artist_1,artist_2,artist_3,artist_4,artist_5,artist_6,artist_7,artist_8,artist_9,artist_10
2zzLRQ78kKfPTx8FJQCdC2,When The Sun Goes Down,"Whatever People Say I Am, That's What I'm Not",50Zz8CkIhATKUlQMbHO3k1,202133,2006-01-29,day,72,{'isrc': 'GBCEL0501190'},7Ln80lUS6He07XvHI8qqHH,,,,,,,,,
5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,AM,78bpIziExqiI9qztvNFlQu,272394,2013-09-09,day,87,{'isrc': 'GBCEL1300362'},7Ln80lUS6He07XvHI8qqHH,,,,,,,,,
2AT8iROs4FQueDv2c8q2KE,R U Mine?,AM,78bpIziExqiI9qztvNFlQu,201726,2013-09-09,day,81,{'isrc': 'GBCEL1300363'},7Ln80lUS6He07XvHI8qqHH,,,,,,,,,
7nzsY8vlnKdvGOEE0rjAXZ,Arabella,AM,78bpIziExqiI9qztvNFlQu,207356,2013-09-09,day,76,{'isrc': 'GBCEL1300365'},7Ln80lUS6He07XvHI8qqHH,,,,,,,,,
740hmRSM847Clh73RwAHrE,Ginchy,Return To Burnt Island,2XjGu6vMcIUfLvvbPvBzLw,118099,2025-06-27,day,1,{'isrc': 'UKXWB2500071'},4NP5QMCPAESHvCn4fuwLy7,,,,,,,,,
7f9I5WdyXm5q1XqnSYgQZb,Brianstorm,Favourite Worst Nightmare,1XkGORuUX2QGOEIL4EbJKm,172866,2007-04-22,day,67,{'isrc': 'GBCEL0700061'},7Ln80lUS6He07XvHI8qqHH,,,,,,,,,
5kxVyCgEUND7E2QKG7JmoF,Teddy Picker,Favourite Worst Nightmare,1XkGORuUX2QGOEIL4EbJKm,165000,2007-04-22,day,68,{'isrc': 'GBCEL0700064'},7Ln80lUS6He07XvHI8qqHH,,,,,,,,,
5RrHzXKmwVd5BCq4UzyJPd,D is for Dangerous,Favourite Worst Nightmare,1XkGORuUX2QGOEIL4EbJKm,138106,2007-04-22,day,59,{'isrc': 'GBCEL0700065'},7Ln80lUS6He07XvHI8qqHH,,,,,,,,,
2BqfIlpahcebJPeu1IUTEo,Do Me a Favour,Favourite Worst Nightmare,1XkGORuUX2QGOEIL4EbJKm,209253,2007-04-22,day,65,{'isrc': 'GBCEL0700069'},7Ln80lUS6He07XvHI8qqHH,,,,,,,,,
4N2yjWLIxZjOXDrCu2VlJe,The Bad Thing,Favourite Worst Nightmare,1XkGORuUX2QGOEIL4EbJKm,145213,2007-04-22,day,56,{'isrc': 'GBCEL0700072'},7Ln80lUS6He07XvHI8qqHH,,,,,,,,,
5KGbRvZyVyKP2AEJMHErB4,Old Yellow Bricks,Favourite Worst Nightmare,1XkGORuUX2QGOEIL4EbJKm,193226,2007-04-22,day,65,{'isrc': 'GBCEL0700073'},7Ln80lUS6He07XvHI8qqHH,,,,,,,,,
7BuzJmV2h6eBbSDdRaDY7C,Fake Tales Of San Francisco,"Whatever People Say I Am, That's What I'm Not",50Zz8CkIhATKUlQMbHO3k1,177946,2006-01-29,day,63,{'isrc': 'GBCEL0501182'},7Ln80lUS6He07XvHI8qqHH,,,,,,,,,
3qkGc8hgFnQJO0vXIjDOsX,Honey and Wine,"A's, B's & EP's",4tBb9OZ2UfHz4tJ4AgQ0gD,148933,2004-02-27,day,0,{'isrc': 'GBAYE6500698'},6waa8mKu91GjzD4NlONlNJ,,,,,,,,,
4xVuV21kQI5QrklMMizvIO,Bus Stop,Love Songs,4wiYMsTrxVpC0uLQytyey6,174640,1990-04-23,day,55,{'isrc': 'GBAYE6600055'},6waa8mKu91GjzD4NlONlNJ,,,,,,,,,
4cZBLJZGQilsREvUGFMkGA,Look Out Baby (Here I Come),Big Crown Vaults Vol. 4,5PDYSVgVfJ29a0zqiYOoSe,143291,2025-05-02,day,7,{'isrc': 'QZ2L62100036'},0sjhSgEkyVa8QRmkkuckJ0,,,,,,,,,
5czjjnbTatyFal33a9h1aN,Guess Who's Back,The 18th Letter / The Book Of Life,24ukVVKIZapjS6uDgF1qSn,250906,1996-11-04,day,57,{'isrc': 'USUR19700343'},3PyWEKLWI0vHPmoNrIX0QE,,,,,,,,,
21jmykqS340CuvBBoNCUsU,Midnight Dipper,Tainted Lunch,1OayjjI9jcTkZuliqxYpzJ,185919,2019-11-01,day,48,{'isrc': 'GBCKB1911503'},1CWwXncu9sk7EIdbvqcquR,,,,,,,,,
6zfVBdPDopmP36NeHd4O2m,U Should Not Be Doing That,Cartoon Darkness,6yubtXRtg07Pd4REHb6lc7,204773,2024-10-25,day,56,{'isrc': 'AU2DY2400085'},3NqV2DJoAWsjl787bWaHW7,,,,,,,,,
3TBw3obkWdPfMv1qdlXYi0,I Got Views,Crumbs,55BCPiI7gpgAVL37QaydPm,151011,2024-06-05,day,54,{'isrc': 'QZTV32450260'},4OTD2AbOu5iBqSWk3NfwG5,,,,,,,,,
3bDUplTz2UMI7J7ArYxJjT,Le Risque,Flight b741,1hyEbrjx4XtesBvKDR3ez2,214125,2024-08-09,day,12,{'isrc': 'AU2ZC2400291'},6XYvaoDGE0VmRt83Jss9Sn,,,,,,,,,
5NqfGCH9mUWryQzJn1MgbQ,Dog Dribble,Dog Dribble,2N7kcZBtGFe91AiTb18WJw,255011,2024-10-01,day,2,{'isrc': 'QZTBE2557044'},4OTD2AbOu5iBqSWk3NfwG5,,,,,,,,,
5gR6gTGOGsg9zcR7JhvwQz,Man Made of Meat,viagr aboys,0ibbISvq4loJXVtZquKrQB,189947,2025-04-25,day,58,{'isrc': 'SE5AJ2202392'},2nAKP6etu8wXNnezKXgqgg,,,,,,,,,
2FHMM1A7ozaPLn0wIY4SET,Troglodyte,Cave World,2IC2TP7bnwkfl56vjabLQt,199732,2022-07-08,day,52,{'isrc': 'SE5AJ2201623'},2nAKP6etu8wXNnezKXgqgg,,,,,,,,,
1k7xQynZ03ZOlITMo3vJAv,ADD,Cave World,2IC2TP7bnwkfl56vjabLQt,217455,2022-07-08,day,50,{'isrc': 'SE5AJ2201630'},2nAKP6etu8wXNnezKXgqgg,,,,,,,,,
2vQQfWTanvD99OeHLAoyhW,From The Ritz To The Rubble,"Whatever People Say I Am, That's What I'm Not",50Zz8CkIhATKUlQMbHO3k1,193426,2006-01-29,day,67,{'isrc': 'GBCEL0501191'},7Ln80lUS6He07XvHI8qqHH,,,,,,,,,
1lqMLr9Wj7SM2F9AikGcxN,Hurricane,Desire,1T8usYsiGEMPMQOLFgJEbE,512609,1976-01-16,day,68,{'isrc': 'USSM17500791'},74ASZWbe4lXaubB36ztrGX,,,,,,,,,
2x8evxqUlF0eRabbW2JBJd,Fluorescent Adolescent,Favourite Worst Nightmare,1XkGORuUX2QGOEIL4EbJKm,183893,2007-04-22,day,77,{'isrc': 'GBCEL0700067'},7Ln80lUS6He07XvHI8qqHH,,,,,,,,,
0idZZsnM7nuSYanlpKTuwV,"If You Were There, Beware",Favourite Worst Nightmare,1XkGORuUX2QGOEIL4EbJKm,276200,2007-04-22,day,57,{'isrc': 'GBCEL0700071'},7Ln80lUS6He07XvHI8qqHH,,,,,,,,,
4GCXxLQnqf6pP6SI7ljbZV,Uno II,viagr aboys,0ibbISvq4loJXVtZquKrQB,135831,2025-04-25,day,57,{'isrc': 'SE5AJ2202394'},2nAKP6etu8wXNnezKXgqgg,,,,,,,,,
6weAJYgtmoJeRObdOHxqxi,You Know What I Mean,Blow By Blow,6fhTDVBs7qeoP3254hMu6u,245158,1975-03-29,day,42,{'isrc': 'USSM19906460'},0AD4odMWVQ2wUSlgxOB5Rl,,,,,,,,,
3gDMDcu7Gk8hWaasmsbGF5,Tinko Tinko (Don't Play Me for a Fool),Some Nights I Dream of Doors,4b5bbOFp8eUd5QxQJ6jFs3,187906,2022-05-13,day,31,{'isrc': 'QMDA62148963'},6l7R1jntPahGxwJt7Tky8h,,,,,,,,,
5773KSWFzg9kCc8yazjbSt,Deceptacon,Le Tigre,0dSSZGzoukzrFBnG07J45i,184626,1999-10-26,day,79,{'isrc': 'TCABE1211301'},2n6FviARgtjjimZXu18uRM,,,,,,,,,
12ZTpSvqoRhlZh6GZZEvuR,Doses & Mimosas,MoM & DaD,1J2rHvvYb6ChhdUXTYkRWJ,323480,2013-10-11,day,52,{'isrc': 'USSM11306037'},00dwwnz3V4kRfu3UFYpJLz,,,,,,,,,
5dAauIxGC3TyZRGIsOwWDu,Millionaire,Tasty,61PSy6UJB26jzBvnLOgLzI,224933,2003-01-01,day,57,{'isrc': 'USAR10301293'},0IF46mUS8NXjgHabxk2MCM,74V3dE1a51skRkdII8y2C6,,,,,,,,
1D7g7ZejXNy4GdbDAPSg2i,BuyPoloDisorder's Daughter Wears A 3000® Shirt Embroidered,New Blue Sun,33Ek6daAL3oXyQIV1uoItD,785995,2023-11-17,day,37,{'isrc': 'USSM12305451'},74V3dE1a51skRkdII8y2C6,,,,,,,,,
3nRbIkJI3mV6mQmvypt96W,Avatar Bookstore Bal Vikas,Ashram Sun,0k71KBapWrogHlI30ZaT5m,491225,2024-10-18,day,10,{'isrc': 'UKSJS2400026'},7prVYBPMsWxRBIo3ipMlLj,2zKbMWW4NMqcbwFINtDKR7,,,,,,,,
44tb4TdFVliafU17EQg28J,Red Moon,Red Moon,1ThA4wB67vZ6r540BIRbAa,212483,2025-05-14,day,62,{'isrc': 'QM6P42517061'},1uiEZYehlNivdK3iQyAbye,,,,,,,,,
5VErNsWF69eD0HiBt2vWcH,Nineteen Hundred And Eighty Five - 2010 Remaster,Band On The Run,257oomaawruFknt5wYCPDh,331853,1973-12-05,day,58,{'isrc': 'GBCCS1000012'},4STHEaNw4mPZ2tzheohgXB,3sFhA6G1N0gG1pszb6kk1m,,,,,,,,
62nYkaIBesfvQSSwTjPnYS,I Feel Free,Fresh Cream,6iyKqDoL9pRSHUsDBYemlB,171506,1966-12-09,day,59,{'isrc': 'GBA076600020'},74oJ4qxwOZvX6oSsu1DGnw,,,,,,,,,
263Iuyk08ks1v6FIudUIGD,Get Off Of My Cloud - Mono Version,December’s Children (And Everybody’s),2p2xSwHP4rTPzNCaOveDIP,175080,1965-12-04,day,54,{'isrc': 'USA176510270'},22bE4uQ6baNwSHPVcDxLCe,,,,,,,,,
0f7VY69zhtS20Xm5PVYCm5,Doo Doo Doo Doo Doo (Heartbreaker),Goats Head Soup (Remastered 2009),6iVOz2hudE6dv5Yrcsw2c9,206466,1973-08-31,day,56,{'isrc': 'GBUM70909412'},22bE4uQ6baNwSHPVcDxLCe,,,,,,,,,
2hcguG00f5t4eqbGnRT6dE,Chillin' Wiv Da Man Dem,Tongue N' Cheek,5nIyypNxytKxKZ0jOm6CEp,279613,2011-01-01,day,16,{'isrc': 'GBPVV0900251'},0gusqTJKxtU1UTmNRMHZcv,,,,,,,,,
7M2stwcE97dpVizQHsGJpA,Joshua Fit De Battle Of Jericho,Retrospective,5MYLIllbgBg8tdvThOe9XE,484493,2002-01-01,day,34,{'isrc': 'USBN20200395'},6dAtGAnHCQ1ujMUZ9Ep82k,,,,,,,,,
6M70ue8jryA41aeeIsEYWp,Four On Six - Remastered 2025,The Incredible Jazz Guitar Of Wes Montgomery (Remastered 2025),0WZHSs8O3aVte1d0MOUZla,378640,1960-01-01,year,40,{'isrc': 'USC4R2448010'},03YhcM6fxypfwckPCQV8pQ,,,,,,,,,
5W3cjX2J3tjhG8zb6u0qHn,"Harder, Better, Faster, Stronger",Discovery,2noRn2Aes5aoNVsU6iWThc,226413,2001-03-12,day,75,{'isrc': 'GBDUW0000059'},4tZwfgrHOc3mvqYlEYSvVi,,,,,,,,,
0pJO1tc1GpnxFyQp6Zp82r,Gorilla,NO THANK YOU,57263zG8Md6XZ9lBUPPYCm,245819,2022-12-12,day,60,{'isrc': 'QMFME2257574'},6eXZu6O7nAUA5z6vLV8NKI,,,,,,,,,
52y4KhkcAbYcogFg2u7UVP,Point and Kill,Sometimes I Might Be Introvert,4nOym5RKE8Opauf3rMxPAW,185600,2021-09-03,day,60,{'isrc': 'GBWWP2106850'},6eXZu6O7nAUA5z6vLV8NKI,6l7R1jntPahGxwJt7Tky8h,,,,,,,,
3zIqekohxiaS4HF79pxHzt,"Hello, Hi","Hello, Hi",10HfbJ0arWU8m6YOg85Q9y,135996,2024-12-30,day,47,{'isrc': 'QMFMF2455107'},6eXZu6O7nAUA5z6vLV8NKI,,,,,,,,,
1b6fmULpHj08RMmHfARJ4e,Selfish,GREY Area,3Z8Df4ghTJ7afEWkurB2I1,226096,2019-03-01,day,54,{'isrc': 'GBWWP1804474'},6eXZu6O7nAUA5z6vLV8NKI,3ETLPQkcEd7z4k3IbZmXMq,,,,,,,,
34qvgmIagzNQdZTRL2poiv,Two Worlds Apart,Sometimes I Might Be Introvert,4nOym5RKE8Opauf3rMxPAW,178066,2021-09-03,day,53,{'isrc': 'GBWWP2106838'},6eXZu6O7nAUA5z6vLV8NKI,,,,,,,,,
5pSCNRGLvjjU9tMOh7mvq1,101 FM,GREY Area,3Z8Df4ghTJ7afEWkurB2I1,191392,2019-03-01,day,51,{'isrc': 'GBWWP1804477'},6eXZu6O7nAUA5z6vLV8NKI,,,,,,,,,
77S6m6lDEpHOUPUG8j9zQj,Talk Olympics,Paradise Now,6Yzu9wAkkxRUpEGyVpun81,161010,2025-05-30,day,3,{'isrc': 'USQX92501827'},6l7R1jntPahGxwJt7Tky8h,6eXZu6O7nAUA5z6vLV8NKI,,,,,,,,
1luuVnbf5YOFdXXELkWM6j,Valk,Valk,4i6qtifueainK5xqaiZAPM,169142,2025-06-04,day,35,{'isrc': 'QZNWZ2510721'},6pGuw52TrX5SZPdQSxAvgW,,,,,,,,,
23Q6xAbe56o80RTjplgcze,be free,change of plans.,3zmXRo1kugwUTzJhoLTAN1,170624,2022-09-27,day,44,{'isrc': 'QZNWW2246627'},6StZbL9v3UpuaMwIoq8fyW,,,,,,,,,
5Gm97ydZOcGUudTfQBZYSb,My High,ENERGY (Special Edition),5DAGlKFzRIEUrARoKzguZO,294920,2020-12-18,day,18,{'isrc': 'GBUM72000470'},6nS5roXSAGhTGr34W6n7Et,3r1XkJ7vCs8kHBSzGvPLdP,,,,,,,,
7JPZYBDynF6KlqJyLfTI3K,Acceptable in the 80's,I Created Disco,1wcQ9NAeGSNZKXDbjZPjaP,332826,2007-06-18,day,37,{'isrc': 'GBARL0602038'},7CajNmpbOovFoOoasH2HaY,,,,,,,,,
49ErwcBYfYRPNBdRuPvpYA,We Are Your Friends - Justice Vs Simian,We Are Your Friends,1M9rUTZKBvDhKIqK9rNxLi,262773,2006-01-01,day,1,{'isrc': 'GBAAA0600209'},1gR0gsQYfi6joyO1dlp76N,19rgRqYVP3LJf9tGmMWLjP,,,,,,,,
2KHRENHQzTIQ001nlP9Gdc,Contact,Random Access Memories,4m2880jivSbbyEGAKfITCa,383626,2013-05-20,day,60,{'isrc': 'USQX91300113'},4tZwfgrHOc3mvqYlEYSvVi,,,,,,,,,
7Dm3dV3WPNdTgxoNY7YFnc,The Chain - 2004 Remaster,Rumours,1bt6q2SruMsBtcerNVtpZB,269813,1977-02-04,day,64,{'isrc': 'USWB10400053'},08GQAI4eElDnROBrJRGE0X,,,,,,,,,
7aGcgv4G1upG0XK6nHC5rF,DREAMER,DREAMER / MY BODY,4T5287ugMNGz0F83VjcqSv,133846,2023-11-03,day,41,{'isrc': 'QZDA52350490'},6StZbL9v3UpuaMwIoq8fyW,,,,,,,,,
3Tbuy3xoK5dS5tvUZ2kDpi,Bringing Me Joy,Bringing Me Joy,20eEvuzhzYC6tEYEIwix2m,180920,2023-10-27,day,44,{'isrc': 'DGA0M2378338'},3kS6ce97k6g4h7V1OdlMxv,1PkEWM6c9gWkWtbUjL5Vln,,,,,,,,
5XJajjCL2eQDZdReJauWkk,We Were In Love,Alchemy,5RMkjbbZvLo9TNdpKrmP71,300603,2023-07-14,day,36,{'isrc': 'QM7282368370'},6nS5roXSAGhTGr34W6n7Et,,,,,,,,,
5pzR6VPsZlIYhiQ6KAk4w1,Long Term Memory,Tickle the Ivory,3389hCGKjD7ZXad0eHvP6H,217093,1993-09-21,day,19,{'isrc': 'JPAL09311750'},3cws2i3eaDod9ySMskk2RE,,,,,,,,,
3ChWFuHAdaCkF5xHqaaQTG,Asayake,Tickle the Ivory,3389hCGKjD7ZXad0eHvP6H,282106,1993-09-21,day,10,{'isrc': 'JPAL09311760'},3cws2i3eaDod9ySMskk2RE,,,,,,,,,
5Bm3H6NCbcFIAi1OwZWn1S,Sometimes,Cheat Codes,0rEbmIQjHTKzKraH4UqiDy,130373,2022-08-12,day,0,{'isrc': 'GB5KW2200498'},2dBj3prW7gP9bCCOIQeDUf,6DJEUXZm0e2rAohdoZ5Voo,,,,,,,,
1yQNHzLx4VFofmUNHT3FHa,New Beastly,Clarity of Cal,2yImgiwCG9KZnxzgulVthl,251748,2025-03-04,day,48,{'isrc': 'QMFMF2433745'},7pXu47GoqSYRajmBCjxdD6,,,,,,,,,
13v3siPyvy5TTEZYmGPPse,Give It To Me Baby,Street Songs (Deluxe Edition),2DBFUBBqJQvfXpodPi2WP5,248133,1981-04-07,day,67,{'isrc': 'USMO18100047'},0FrpdcVlJQqibaz5HfBUrL,,,,,,,,,
0Xv27S8peZCOEMAptYu9cq,WOW,WOW,5kC2MWZ40O3ldww0RezBBC,127741,2022-09-20,day,51,{'isrc': 'QZNWX2274246'},77uLXqHKG5n6UYMUr0b0e5,,,,,,,,,
1RJeiAIwR9pZBgJA8ndZLL,"Paint It, Black - Mono",The Rolling Stones In Mono (Remastered 2016),5nKpMsduwp5xqCKq2IbSKv,204480,1966-01-01,day,54,{'isrc': 'USA171610080'},22bE4uQ6baNwSHPVcDxLCe,,,,,,,,,
561pBFcFL2Pwb9HPO9tU8J,places to be,places to be,0M0iJGLagLtI4LlooOiiNZ,226677,2024-05-31,day,64,{'isrc': 'GBAHS2400279'},4oLeXFyACqeem2VImYeBFe,3jK9MiCrA42lLAdMGUZpwa,6UtYvUtXnmg5EtllDFlWp8,,,,,,,
2VuzBUB5V9AlpniCUhaszP,Fake ID (Coke & Rum Remix),Fake ID (Coke & Rum Remix),33UfArB1wqUntTPUbsFmUD,126720,2022-12-15,day,70,{'isrc': 'US5ED2202500'},7i9j813KFoSBMldGqlh2Z1,59iOp415oyqGlBHyAhu4z3,77uLXqHKG5n6UYMUr0b0e5,,,,,,,
5X78zXRKBpf6089Y348Wne,Homies (feat. Henry Wu),Hannah (the sun),6eep2wtSbpdoAgJcRyublA,181022,2021-10-12,day,50,{'isrc': 'GBAHS2101127'},4oLeXFyACqeem2VImYeBFe,0IvTgqmNuZwVjEkkjzxLha,,,,,,,,
0nlCQN5sCf6K2U8S1zk09u,Mornings,Mornings,17xEaYFuRAHPyhfbqHmlCD,214363,2022-10-14,day,34,{'isrc': 'FRX762273619'},3kS6ce97k6g4h7V1OdlMxv,,,,,,,,,
3hJLKtTpgct9Y9wKww0BiR,Miss You - Remastered,Some Girls,1Jv2AqzhgsduUik2p4k3cS,288666,1978-06-09,day,73,{'isrc': 'GBCJN7800001'},22bE4uQ6baNwSHPVcDxLCe,,,,,,,,,
3pQXptTkIkOQsK3pyYlRbJ,Some Girls - Remastered,Some Girls,1Jv2AqzhgsduUik2p4k3cS,276933,1978-06-09,day,45,{'isrc': 'GBCJN7800004'},22bE4uQ6baNwSHPVcDxLCe,,,,,,,,,
0FfZBWDv7p63yj6oh2I2PS,Shattered - Remastered,Some Girls,1Jv2AqzhgsduUik2p4k3cS,226800,1978-06-09,day,50,{'isrc': 'GBCJN7800010'},22bE4uQ6baNwSHPVcDxLCe,,,,,,,,,
61UuPxxYUvacEH6SHIK3sU,Brown Sugar - Remastered 2009,Sticky Fingers (Remastered),29m6DinzdaD0OPqWKGyMdz,228666,1971-04-23,day,66,{'isrc': 'GBUM70909464'},22bE4uQ6baNwSHPVcDxLCe,,,,,,,,,
52dm9op3rbfAkc1LGXgipW,Wild Horses - 2009 Mix,Sticky Fingers (Remastered),29m6DinzdaD0OPqWKGyMdz,341773,1971-04-23,day,74,{'isrc': 'GBUM70909466'},22bE4uQ6baNwSHPVcDxLCe,,,,,,,,,
5NUW9HGkXTiRsnTPyCbGEB,Won't Get Fooled Again - Remastered 2022,Who’s Next : Life House (Super Deluxe),4uehIELOvaBf8ZbhQGrhkd,514373,2023-09-15,day,24,{'isrc': 'GBUM72203488'},67ea9eGLXYMsO2eYQRui3w,,,,,,,,,
1ntxpzIUbSsizvuAy6lTYY,Crosstown Traffic,Electric Ladyland,5z090LQztiqh13wYspQvKQ,146573,1968-10-25,day,58,{'isrc': 'USQX90900737'},776Uo845nYHJpNaStv1Ds4,,,,,,,,,
0KqHJXm4Z42fELkW83ZW0r,Come On (Let the Good Times Roll),Electric Ladyland,5z090LQztiqh13wYspQvKQ,249373,1968-10-25,day,47,{'isrc': 'USQX90900741'},776Uo845nYHJpNaStv1Ds4,,,,,,,,,
1DfWmv1eJU1a9tuGpqKGFP,Gypsy Eyes,Electric Ladyland,5z090LQztiqh13wYspQvKQ,223680,1968-10-25,day,50,{'isrc': 'USQX90900742'},776Uo845nYHJpNaStv1Ds4,,,,,,,,,
5uDpwSGjljhIgDB1ZYdp9c,1983...(A Merman I Should Turn to Be),Electric Ladyland,5z090LQztiqh13wYspQvKQ,819626,1968-10-25,day,43,{'isrc': 'USQX90900745'},776Uo845nYHJpNaStv1Ds4,,,,,,,,,
2AxCeJ6PSsBYiTckM0HLY7,Voodoo Child (Slight Return),Electric Ladyland,5z090LQztiqh13wYspQvKQ,313373,1968-10-25,day,66,{'isrc': 'USQX90900750'},776Uo845nYHJpNaStv1Ds4,,,,,,,,,
2aoo2jlRnM3A0NyLQqMN2f,All Along the Watchtower,Electric Ladyland,5z090LQztiqh13wYspQvKQ,240800,1968-10-25,day,74,{'isrc': 'USQX90900749'},776Uo845nYHJpNaStv1Ds4,,,,,,,,,
4f5nUYzeUioPwNbz2mGx5S,Jungle,Both Sides of the Sky,0EfHWQeb3T1UJw9KrqN407,208120,2018-03-09,day,53,{'isrc': 'USQX91702589'},776Uo845nYHJpNaStv1Ds4,,,,,,,,,
0uco0wQkB909zpPlHvu5Cc,Bold as Love,Axis: Bold As Love,3uFZf8rykoHo7XMIQVYW6r,251013,1967-12-01,day,54,{'isrc': 'USQX90900764'},776Uo845nYHJpNaStv1Ds4,,,,,,,,,
7bbf6izisrvlYdFVGeV8q9,Red House,Are You Experienced,719ELjvRzp0lHiLyAuAGj3,224453,1967-05-12,day,39,{'isrc': 'USQX90900781'},776Uo845nYHJpNaStv1Ds4,,,,,,,,,
2z7kBHh4EQmY8OsD5JfxKk,I Don't Live Today,Are You Experienced,719ELjvRzp0lHiLyAuAGj3,235040,1967-05-12,day,31,{'isrc': 'USQX90900770'},776Uo845nYHJpNaStv1Ds4,,,,,,,,,
6qKlw6TyxVkaUZrlJYP8xD,Night Bird Flying,The Cry of Love,7ykAHaoptbCYaO0HAjpgcL,232506,1971-01-01,year,33,{'isrc': 'USQX90900720'},776Uo845nYHJpNaStv1Ds4,,,,,,,,,
42KlNWDzCS1yZgCuvj26Eu,You Are Mine,Will I Ever b/w You Are Mine,34RHA0DM7B1BWyllT59GQO,186066,2022-08-17,day,43,{'isrc': 'USCW60701519'},34yZRw8eqgC88qyIIDElem,,,,,,,,,
43DeSV93pJPT4lCZaWZ6b1,The Boys Are Back In Town,Jailbreak (Deluxe Edition),6Cf545T4jkaiyvMnTRPOB2,266720,1976-01-01,year,71,{'isrc': 'GBF087600063'},6biWAmrHyiMkX49LkycGqQ,,,,,,,,,
40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,Hotel California (2013 Remaster),2widuo17g5CEC66IbzveRu,391376,1976-12-08,day,85,{'isrc': 'USEE11300353'},0ECwFtbIWEVNwjlrfc6xoL,,,,,,,,,
5AJrhrwz4oSZX2PwwV4qrN,Time of the Season - Mono Version,Odessey and Oracle,7K6JtyaSSVr7HidQsCHun0,214026,1968-04-19,day,0,{'isrc': 'GBCBS6732269'},2jgPkn6LuUazBoBk6vvjh5,,,,,,,,,
5IyL3XOaRPpTgxVjRIAxXU,Ziggy Stardust - 2012 Remaster,The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster),48D1hRORqJq52qsnUYZX56,193880,1972-06-06,day,65,{'isrc': 'USJT11200009'},0oSGxfWSnnOXhD2fKuz2Gy,,,,,,,,,
6H3kDe7CGoWYBabAeVWGiD,Gimme Shelter,Let It Bleed,4l4u9e9jSbotSXNjYfOugy,270773,1969-12-05,day,76,{'isrc': 'USA176910020'},22bE4uQ6baNwSHPVcDxLCe,,,,,,,,,
5qxChyzKLEyoPJ5qGrdurN,No Sleep Till Brooklyn,Licensed To Ill,11oR0ZuqB3ucZwb5TGbZxb,246933,1986-11-15,day,70,{'isrc': 'USDJ28600008'},03r4iKL2g2442PT9n2UKsx,,,,,,,,,
7wS94SSkAxwYiCsauxuqWc,Wild Music,Ready Take One,2wWuVfDOvITHUmb0KDzbrM,306967,2016-09-30,day,31,{'isrc': 'USQX91601711'},6C65D20ASusYqHGSIktfED,,,,,,,,,
2CryKlYALGQBGULO5ja0aE,Groove Yard,Groove Yard,72N3n0NtEAvAhD7cjKLEVB,181693,1994-01-01,day,37,{'isrc': 'USFI86101299'},5m8WMHoRxaR8tZUsP9sRmw,,,,,,,,,
0XxINF8tSPT37NR7HXDvsJ,The Sweetest Sounds,On Riverside: Bobby Timmons,175VpzjCtH6ZjnjKXwBbE1,297000,2023-12-01,day,2,{'isrc': 'USFI86201303'},0xRqtLGIVSzXM9yg2wFMLC,,,,,,,,,
20uy4y0tlDXgBVk6UAJiOV,Little One,Ain't Thinkin' 'Bout It,6Dj9pZgNcaU2CkdSUFe70P,236493,2014-10-02,day,0,{'isrc': 'USV351421013'},0xRqtLGIVSzXM9yg2wFMLC,,,,,,,,,
7sruOaWCBkk7uArLESJEoP,Turn Left,Sweet And Soulful Sounds,0BzX2rDegQZC1xzEHoRz7T,327733,1962-01-01,day,12,{'isrc': 'USFI86201304'},0xRqtLGIVSzXM9yg2wFMLC,,,,,,,,,
1SlkhRMOEJp97Ho0BaIOkj,Ace of Aces,The Fearless Flyers,2GEQWuTviG5lXO66aiOYqt,124565,2018-03-30,day,48,{'isrc': 'QM4DW1837696'},1JyLSGXC3aWzjY6ZdxvIXh,,,,,,,,,
0BWX95tlAxo2R6PAs2AXjc,"I Know, Didn't I",Slimkid3 & DJ Nu-Mark,2InhOqOjmnH0ni3RSy7srN,234941,2014-08-26,day,43,{'isrc': 'US25X1086624'},0So8Xye3CXwNVfv1EFa6gA,63NJf4MSV6H56QfpEkUZoy,4JfFdF9Row7UXtdsKtT6tc,,,,,,,
06ypiqmILMdVeaiErMFA91,Drive My Car - Remastered 2009,Rubber Soul (Remastered 2009),50o7kf2wLwVmOTVYJOTplm,148893,1965-12-03,day,64,{'isrc': 'GBAYE0601479'},3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
7DD7eSuYSC5xk2ArU62esN,Help! - Remastered 2009,Help! (Remastered),0PT5m6hwPRrpBwIHVnvbFX,139560,1965-08-06,day,70,{'isrc': 'GBAYE0601465'},3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
5xcfepnz1v7a83T8An9gjw,The Night Before - Remastered 2009,Help! (Remastered),0PT5m6hwPRrpBwIHVnvbFX,154933,1965-08-06,day,54,{'isrc': 'GBAYE0601466'},3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
5J2CHimS7dWYMImCHkEFaJ,A Hard Day's Night - Remastered 2009,A Hard Day's Night (Remastered),6wCttLq0ADzkPgtRnUihLV,154200,1964-07-10,day,68,{'isrc': 'GBAYE0601438'},3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
